0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
4.142619981242330282e-04 -7.402379613135945174e-05 -2.960824058415516919e-04
5.312425364332411639e-04 -1.217264009984632823e-04 -4.868724016219518514e-04
6.392429867190075428e-04 -1.762408345944909359e-04 -7.048948336662223899e-04
7.392073344873071813e-04 -2.356573251050203077e-04 -9.425088203931359081e-04
8.320795652439164514e-04 -2.985732822140732393e-04 -1.194103221072221688e-03
9.188036644946102069e-04 -3.640315134914072839e-04 -1.455849177062063958e-03
1.000323617745164711e-03 -4.314660295846462889e-04 -1.725480219863591465e-03
1.077583410501355360e-03 -5.006554326163892418e-04 -2.002107852394131773e-03
1.151527028268957333e-03 -5.716844277291283040e-04 -2.286069353944990452e-03
1.224420250159750489e-03 -6.463066674832275730e-04 -2.584373417222583357e-03
1.295572430935782761e-03 -7.235516258975587282e-04 -2.893137799508753525e-03
1.365272689595477132e-03 -8.034380099098758317e-04 -3.212434843843780998e-03
1.433849685810334364e-03 -8.861089764870482650e-04 -3.542834102215622599e-03
1.502315710602660642e-03 -9.726734023432893981e-04 -3.888763875651192990e-03
1.570520150066420390e-03 -1.062906088775531811e-03 -4.249320204029439184e-03
1.638284806218299637e-03 -1.156507762063845382e-03 -4.623303334390516627e-03
1.705699949831346578e-03 -1.253532212629720598e-03 -5.010924274968570416e-03
1.772855851678609195e-03 -1.354054449123452556e-03 -5.412478559045812328e-03
1.839894878104201669e-03 -1.458252902856172579e-03 -5.828674525450629022e-03
1.907218840188837144e-03 -1.566764319445523423e-03 -6.262050398962104580e-03
1.974514843222141547e-03 -1.679104179027453509e-03 -6.710665685151469620e-03
2.041810623354718343e-03 -1.795313889118862506e-03 -7.174680419330124563e-03
2.109133916737172734e-03 -1.915441153813209280e-03 -7.654279509084110748e-03
2.176512459520107100e-03 -2.039539966410301979e-03 -8.149672682047272992e-03
2.243973987854125558e-03 -2.167670607899326810e-03 -8.661094455396778705e-03
2.311547304289174754e-03 -2.299901768741782499e-03 -9.188812577340955620e-03
2.379275963594538936e-03 -2.436338830379655360e-03 -9.733240845014425394e-03
