0.000000000000000000e+00 -1.602802936578572577e-04 -3.205605873157145154e-04
4.142619981242330282e-04 -1.602788382792393442e-04 -3.205621370724294006e-04
5.312425364332411639e-04 -1.602778636633627341e-04 -3.205630360865008668e-04
6.392429867190075428e-04 -1.602767371329950191e-04 -3.205640258356821340e-04
7.392073344873071813e-04 -1.602754990875290960e-04 -3.205650534375043990e-04
8.320795652439164514e-04 -1.602741776831387278e-04 -3.205660821059134243e-04
9.188036644946102069e-04 -1.602727920458558899e-04 -3.205670883610895047e-04
1.000323617745164711e-03 -1.602713539013281621e-04 -3.205680957833551220e-04
1.077583410501355360e-03 -1.602698710163857735e-04 -3.205691336339092090e-04
1.151527028268957333e-03 -1.602683445881384098e-04 -3.205702045900274844e-04
1.224420250159750489e-03 -1.602667382453797312e-04 -3.205713335155908135e-04
1.295572430935782761e-03 -1.602650732199392106e-04 -3.205725033925899072e-04
1.365272689595477132e-03 -1.602633495349093241e-04 -3.205737140576826066e-04
1.433849685810334364e-03 -1.602615643817953970e-04 -3.205749674659098586e-04
1.502315710602660642e-03 -1.602596939967847070e-04 -3.205762803438712066e-04
1.570520150066420390e-03 -1.602577433276907348e-04 -3.205776493072393270e-04
1.638284806218299637e-03 -1.602557189055745456e-04 -3.205790698452959777e-04
1.705699949831346578e-03 -1.602536196146543289e-04 -3.205805427972477383e-04
1.772855851678609195e-03 -1.602514438587607345e-04 -3.205820693304802416e-04
1.839894878104201669e-03 -1.602491877859069450e-04 -3.205836521707236108e-04
1.907218840188837144e-03 -1.602468376023675480e-04 -3.205853009223582880e-04
1.974514843222141547e-03 -1.602444037666232778e-04 -3.205870081709994118e-04
2.041810623354718343e-03 -1.602418853508795092e-04 -3.205887745565644633e-04
2.109133916737172734e-03 -1.602392812837475234e-04 -3.205906008202805092e-04
2.176512459520107100e-03 -1.602365903511039820e-04 -3.205924878035425370e-04
2.243973987854125558e-03 -1.602338111965769473e-04 -3.205944364471048570e-04
2.311547304289174754e-03 -1.602309422757918465e-04 -3.205964478216936052e-04
2.379275963594538936e-03 -1.602279812427983413e-04 -3.205985235416947609e-04
2.447169956047122452e-03 -1.602249270589105031e-04 -3.206006643046070779e-04
2.515255294540658451e-03 -1.602217778809234352e-04 -3.206028713887508334e-04
2.583557991968873143e-03 -1.602185317307389242e-04 -3.206051461687249755e-04
2.652104061225497508e-03 -1.602151864945731584e-04 -3.206074901160558556e-04
2.720919515204259492e-03 -1.602117399220031994e-04 -3.206099047999820279e-04
2.790030366798889206e-03 -1.602081896248598494e-04 -3.206123918883671477e-04
2.859462628903114596e-03 -1.602045330759750176e-04 -3.206149531487371735e-04
